#{"t_start": 1754390739.1912675, "env_id": "None"}
r,l,t
1421.539558,7,25.093627
313.181754,7,25.117511
369.019983,7,25.136383
646.225715,7,25.154252
617.116952,7,25.17138
822.814568,7,25.18846
827.888419,7,25.22132
283.30934,7,25.238567
831.511895,7,25.256494
1071.585434,7,25.274652
599.810838,7,25.290928
50.856507,7,25.307247
725.046821,7,25.32847
646.840413,7,25.347371
548.84737,7,25.363667
330.847061,7,25.378426
269.151654,7,25.394268
401.269245,7,25.410596
299.387318,7,25.431765
119.347092,7,25.447766
1044.092058,7,25.464064
814.078338,7,25.479887
203.025039,7,25.4986
516.789079,7,25.514228
831.772796,7,25.53214
-33.032959,7,25.551374
375.578508,7,25.567454
186.194241,7,25.584319
15.470726,7,25.600609
292.356041,7,25.617356
314.252371,7,25.633961
688.952848,7,25.653101
253.184192,7,25.66961
209.163992,7,25.684251
506.517157,7,25.699991
818.229453,7,25.715434
347.288065,7,30.952831
643.568488,7,30.972122
178.518479,7,30.990335
345.364867,7,31.009073
308.054113,7,31.030144
368.014659,7,31.067464
562.550972,7,31.090047
281.524065,7,31.110715
674.246466,7,31.131844
356.853727,7,31.150707
454.967134,7,31.190429
618.33654,7,31.209619
-18.87786,7,31.228922
1103.821621,7,31.248485
697.863909,7,31.266526
969.315308,7,31.295148
287.151247,7,31.319659
662.281889,7,31.339331
408.978697,7,31.358949
995.779168,7,31.377444
293.99337,7,31.395774
1190.545053,7,31.418771
54.218685,7,31.437105
245.780594,7,31.455844
692.538713,7,31.476839
155.590995,7,31.495061
472.82619,7,31.522686
275.661403,7,31.548504
252.384038,7,31.573997
1065.646279,7,31.594888
434.772469,7,31.616429
499.799969,7,31.645599
502.19147,7,31.667475
247.555018,7,31.689983
704.733054,7,31.71189
313.90843,7,31.735402
394.717262,7,31.767532
241.98655,7,31.792327
420.701287,7,31.82747
367.898421,7,31.850581
487.796019,7,31.880073
660.879546,7,31.902102
842.610881,7,31.927977
956.962745,7,31.949748
362.821348,7,31.978908
-32.51241,7,32.008095
974.483671,7,32.029703
493.951226,7,32.050781
1098.24991,7,32.080139
263.389985,7,32.110403
526.665803,7,32.137362
75.572916,7,32.157085
594.124939,7,32.177423
138.114218,7,32.197616
298.532043,7,32.221269
170.488659,7,32.246475
500.96533,7,32.267575
789.930715,7,32.289011
989.82227,7,32.309505
765.473989,7,32.34669
389.478636,7,32.370241
585.728956,7,32.399256
917.445769,7,32.428559
200.652048,7,32.445599
507.176849,7,32.4622
401.499054,7,32.480719
570.919971,7,32.497953
194.82882,7,32.515058
286.045769,7,32.538419
110.514333,7,32.557551
767.937401,7,32.574184
1231.619878,7,32.599143
1358.370012,7,32.621097
1032.092144,7,32.641526
496.502721,7,32.657667
493.31005,7,32.674896
638.809102,7,32.697528
166.079099,7,32.718283
1035.582159,7,32.750563
170.31028,7,32.77381
1109.778221,7,32.79503
462.344502,7,32.8174
391.35415,7,32.864652
571.364819,7,32.886323
407.33878,7,32.912286
193.665731,7,32.929395
25.914725,7,32.949315
1007.367423,7,32.967031
939.368054,7,32.990805
649.616238,7,33.008734
225.198256,7,33.02741
583.086002,7,33.046082
416.093357,7,33.066214
622.090472,7,33.092709
407.805093,7,33.112728
216.400043,7,33.131485
336.928787,7,33.152516
885.040653,7,33.17517
444.163782,7,33.200974
733.849755,7,33.230335
487.367886,7,33.268993
1000.493273,7,33.288657
1072.456711,7,33.306105
651.971032,7,33.332565
731.359434,7,33.366699
586.194895,7,33.398319
342.440926,7,33.417222
816.834093,7,33.442091
597.502533,7,33.465541
797.443357,7,33.514245
957.938771,7,33.540355
394.961007,7,33.562959
732.209781,7,33.585226
279.579998,7,33.603827
463.718415,7,33.623874
263.96025,7,33.647609
-211.52143,7,33.665986
1783.04872,7,33.686003
98.192817,7,33.703538
166.794708,7,33.722125
571.879501,7,33.741729
948.438811,7,33.768931
404.477419,7,33.789474
1111.77431,7,33.810381
811.546783,7,33.829979
669.071497,7,33.852107
1035.742417,7,33.878635
403.904299,7,33.902459
-515.385914,7,33.924628
324.990579,7,33.945947
982.05513,7,33.971564
812.392202,7,33.993469
965.688529,7,34.01562
444.579036,7,34.036511
313.855885,7,34.058711
210.197292,7,34.080306
824.44214,7,34.106583
250.766226,7,34.126582
913.580207,7,34.145433
600.171084,7,34.166179
73.873533,7,34.186661
48.332134,7,34.210982
278.444786,7,34.229516
446.672002,7,34.248518
353.456895,7,34.268132
581.838956,7,34.286384
600.300052,7,34.305703
517.623473,7,34.330134
702.222474,7,34.348389
-247.763598,7,34.370225
812.557263,7,34.397584
61.407894,7,34.414823
712.165299,7,34.436269
538.734445,7,34.45544
871.121008,7,34.474112
1402.794907,7,34.492369
502.054397,7,34.533851
781.246689,7,34.55384
461.9647,7,34.569857
736.579303,7,34.587864
1094.676069,7,34.605346
514.553014,7,34.623323
147.771215,7,34.646798
496.376782,7,34.665141
679.65583,7,34.681856
313.750205,7,34.699462
732.319671,7,34.716497
370.80303,7,34.734392
669.839949,7,34.759997
-163.458513,7,34.782633
664.647579,7,34.801693
923.670468,7,34.82102
502.306089,7,34.839924
8.084925,7,34.865828
557.833731,7,34.896965
76.42228,7,34.915574
707.260559,7,34.933981
374.970099,7,34.951932
1039.728616,7,34.973733
259.902346,7,34.990626
-19.839174,7,35.008615
626.014776,7,35.026801
488.427096,7,35.043376
816.150678,7,35.060785
728.002168,7,35.082992
1179.32795,7,35.100665
189.296922,7,35.117189
213.226718,7,35.14274
998.531869,7,35.165059
1048.726153,7,35.188272
132.929184,7,35.206506
571.565232,7,35.222733
565.032768,7,35.240034
854.215697,7,35.256786
169.170017,7,35.280872
1057.247632,7,35.311322
1066.043362,7,35.329239
-19.109477,7,35.345927
405.390986,7,35.363712
404.404351,7,35.380829
1186.186756,7,35.406
398.241434,7,35.426671
525.18842,7,35.443835
539.260935,7,35.465063
539.038347,7,35.496067
589.080634,7,35.510849
477.613598,7,35.529831
267.569484,7,35.549266
1040.004026,7,35.574339
119.072018,7,35.591023
435.319997,7,35.608115
886.218646,7,35.624093
-14.858087,7,35.645066
1118.552804,7,35.659527
503.87493,7,35.674898
119.694466,7,35.689145
716.74044,7,35.706281
1633.345091,7,35.723634
212.949711,7,35.752505
581.271775,7,35.772274
1023.474772,7,35.790508
427.89038,7,35.812483
654.860812,7,35.831822
-61.492406,7,35.850214
1056.700095,7,35.873228
218.247277,7,35.890929
544.970182,7,35.910506
478.682044,7,35.928711
881.706759,7,35.946984
638.053473,7,35.96454
578.408167,7,35.98903
667.596895,7,36.007025
375.526479,7,36.023881
253.457035,7,36.041384
182.129166,7,36.057699
338.854923,7,36.080872
629.089842,7,36.101139
144.726946,7,36.119756
341.749399,7,36.135039
940.159337,7,36.157128
332.840046,7,36.174355
790.301453,7,36.198358
320.228289,7,36.216435
1024.828234,7,36.236609
187.260401,7,36.257101
899.722847,7,36.274689
267.20288,7,36.298259
477.691493,7,36.316986
1469.169306,7,36.334417
413.098517,7,36.350663
637.542392,7,36.368078
299.652181,7,36.386574
574.235349,7,36.41054
692.854142,7,36.429974
582.012462,7,36.447096
549.681003,7,36.464022
16.719837,7,36.483294
712.532779,7,36.502171
251.026927,7,36.836244
295.018522,7,36.856346
1075.856432,7,36.874813
-84.717297,7,36.892515
-2.516702,7,36.911594
933.522982,7,36.934551
392.876358,7,36.953644
390.691366,7,36.972811
-116.156167,7,36.991494
181.667827,7,37.009827
526.681182,7,37.02824
596.78719,7,37.05267
1816.965742,7,37.080059
694.867418,7,37.102647
327.263654,7,37.139927
667.110729,7,37.166995
1021.307777,7,37.189032
431.048511,7,37.210891
456.060545,7,37.233199
538.408467,7,37.255832
202.176153,7,37.281799
568.455873,7,37.305958
649.642761,7,37.329336
628.118507,7,37.350643
386.289284,7,37.371655
19.226811,7,37.398239
1078.071205,7,37.417441
520.8777,7,37.436789
226.579939,7,37.458623
409.591536,7,37.479208
308.777534,7,37.513505
646.320305,7,37.533672
261.920351,7,37.61295
235.423633,7,37.641544
259.307235,7,42.880655
578.235449,7,42.898836
-344.024993,7,42.916513
1694.8771,7,42.935752
970.131146,7,42.953086
1194.437941,7,42.987767
444.123041,7,43.010164
625.232183,7,43.030544
195.91238,7,43.052681
1329.172712,7,43.073359
462.162901,7,43.094246
455.699961,7,43.117812
1133.623742,7,43.134832
1625.629,7,43.151971
-51.344354,7,43.168823
338.02648,7,43.186522
1016.933406,7,43.203542
222.648532,7,43.22899
611.808411,7,43.2466
777.864071,7,43.264294
450.056431,7,43.282283
182.332658,7,43.298792
493.969931,7,43.314461
272.112759,7,43.334906
692.108084,7,43.351575
865.632151,7,43.368016
627.502122,7,43.385645
292.949396,7,43.401914
465.005633,7,43.420656
1107.514183,7,43.441683
619.791619,7,43.457587
503.806459,7,43.473559
566.930574,7,43.491791
58.951443,7,43.50993
208.452154,7,43.526895
635.607316,7,43.546766
787.233686,7,43.560652
811.365739,7,43.575242
204.415212,7,43.591378
837.589881,7,43.607583
498.857013,7,43.625181
842.420435,7,43.641166
214.698112,7,43.661333
1499.113969,7,43.679686
1020.731968,7,43.69399
621.565362,7,43.708906
72.611711,7,43.724149
380.327977,7,43.741108
658.534269,7,43.787514
991.053786,7,43.809685
943.561186,7,43.827283
378.936528,7,43.845992
359.5448,7,43.863617
1036.376463,7,43.881892
180.534397,7,43.904747
1349.283653,7,43.925221
1442.359057,7,43.946888
431.745676,7,43.968748
619.735533,7,43.989585
914.447335,7,44.016326
819.274288,7,44.039699
607.881202,7,44.065484
773.929151,7,44.091515
210.310967,7,44.122972
1000.726939,7,44.148856
9.012861,7,44.174845
120.276195,7,44.200577
-111.588316,7,44.233133
507.374723,7,44.25571
971.495489,7,44.275438
761.351256,7,44.296525
1090.978416,7,44.325848
552.147456,7,44.348294
836.233424,7,44.369277
544.149262,7,44.390467
1033.610498,7,44.411326
350.670121,7,44.436581
1006.771184,7,44.456584
1135.628762,7,44.475629
409.187209,7,44.494257
616.552076,7,44.512452
365.274365,7,44.535882
337.536441,7,44.552173
239.479856,7,44.567465
843.404273,7,44.582844
321.801013,7,44.599362
821.185007,7,44.616412
223.205009,7,44.637352
77.981287,7,44.653481
721.348227,7,44.670444
394.508779,7,44.686425
311.746958,7,44.702351
-189.549577,7,44.717149
258.983179,7,44.731825
798.086096,7,44.751947
86.609207,7,44.767437
-157.697294,7,44.782705
887.048435,7,44.796902
165.068373,7,44.813783
1128.643124,7,44.83023
153.818217,7,44.845688
342.449393,7,44.867594
343.613784,7,44.883747
822.677259,7,44.898909
396.039202,7,44.9153
909.344944,7,44.931365
1022.741503,7,44.947348
818.006244,7,44.962742
1372.818703,7,44.997851
829.242833,7,45.042377
-155.450638,7,45.062742
514.964591,7,45.081698
57.108477,7,45.106749
223.99124,7,45.126422
246.363748,7,45.146084
1174.497966,7,45.1665
849.563328,7,45.185579
235.09863,7,45.21289
1439.104849,7,45.231723
768.689319,7,45.250843
178.569846,7,45.271163
301.837288,7,45.292259
423.392394,7,45.321891
92.755167,7,45.343457
806.537433,7,45.363787
379.510596,7,45.384542
516.834291,7,45.405163
1536.958989,7,45.426836
401.80796,7,45.44419
861.944169,7,45.460807
305.168495,7,45.477134
654.058911,7,45.494194
718.054644,7,45.512035
938.613081,7,45.534512
-63.300291,7,45.558181
700.190627,7,45.585532
267.764398,7,45.607964
1115.49734,7,45.629851
451.846079,7,45.659769
763.143223,7,45.679816
108.397629,7,45.699422
661.866397,7,45.714693
655.94246,7,45.731646
984.897096,7,45.766017
678.319181,7,45.801948
760.174899,7,45.821626
540.574117,7,45.841588
265.43094,7,45.862052
270.385386,7,45.885576
796.909614,7,45.911339
314.265782,7,45.930539
246.235041,7,45.946063
956.982297,7,45.961356
472.272363,7,45.976643
354.192522,7,45.995238
922.425185,7,46.012026
1077.24875,7,46.030487
998.308558,7,46.050521
1106.002988,7,46.07137
96.837313,7,46.091574
489.429994,7,46.119682
-74.808151,7,46.141186
578.619233,7,46.16116
798.49312,7,46.181208
674.136392,7,46.19775
519.196819,7,46.220922
14.881549,7,46.237721
877.922281,7,46.254656
543.472816,7,46.274015
249.292066,7,46.299074
209.104293,7,46.319904
827.273214,7,46.348653
674.839278,7,46.370183
1814.026142,7,46.389458
256.283876,7,46.408601
1059.790466,7,46.427088
1646.34894,7,46.451104
222.845924,7,46.471157
904.738848,7,46.490622
284.457787,7,46.509673
585.547904,7,46.528625
403.380498,7,46.555817
879.557647,7,46.575914
164.042614,7,46.594873
1071.426996,7,46.615986
1005.670333,7,46.634726
640.546536,7,46.659253
854.226751,7,46.678931
-9.188273,7,46.69865
459.062758,7,46.718421
698.019027,7,46.737745
703.902709,7,46.757992
781.289733,7,46.783381
293.534275,7,46.803601
474.664943,7,46.822706
518.53251,7,46.842759
632.433071,7,46.861611
315.769821,7,46.881338
1192.193572,7,46.90852
1074.159734,7,46.927536
146.383518,7,46.945539
378.87283,7,46.963125
611.072957,7,46.980742
839.145853,7,47.014855
489.75305,7,47.037964
226.893641,7,47.062856
324.993009,7,47.083294
814.941167,7,47.101278
633.076337,7,47.117035
371.308868,7,47.139424
564.361073,7,47.154689
857.943088,7,47.169269
727.826893,7,47.185628
24.266166,7,47.20202
620.847654,7,47.216401
223.312187,7,47.231743
252.456371,7,47.252654
618.758518,7,47.275866
-30.341028,7,47.292439
-181.056562,7,47.306774
761.501541,7,47.324091
1065.611016,7,47.340453
868.689926,7,47.363307
306.80714,7,47.378617
260.768043,7,47.394487
233.209609,7,47.409668
892.46443,7,47.425232
848.473099,7,47.44183
214.389177,7,47.45734
342.405242,7,47.47936
667.82317,7,47.495451
826.581161,7,47.512011
660.858197,7,47.527829
632.671293,7,47.544499
1034.993214,7,47.559779
648.995941,7,47.579274
1107.593438,7,47.596663
101.399813,7,47.611534
458.256724,7,47.626141
502.452595,7,47.640049
786.358854,7,47.655687
263.596574,7,47.670864
690.82956,7,47.687056
565.558643,7,47.706638
888.432156,7,47.722665
1265.306965,7,47.737499
23.909769,7,47.752872
501.677065,7,47.772073
928.884764,7,47.787102
665.759063,7,47.804817
597.06744,7,47.823253
760.758899,7,47.839705
276.333573,7,47.854929
341.490459,7,47.869773
1193.762703,7,47.885506
370.83836,7,47.900232
439.939858,7,47.919688
1405.518424,7,47.935667
448.869835,7,47.951333
890.345857,7,47.965842
545.41643,7,47.981489
1232.920701,7,47.996282
664.220206,7,48.016795
561.817671,7,48.045313
1253.896749,7,48.065317
473.031721,7,48.090523
1044.081965,7,48.110254
773.542409,7,48.130988
-42.430185,7,48.159247
235.962708,7,48.179604
757.963785,7,48.205567
518.202651,7,48.226575
417.186674,7,48.247342
333.793261,7,48.268486
770.401204,7,48.285255
407.834105,7,48.301952
44.843633,7,48.31806
382.952032,7,48.333973
608.516466,7,48.35326
777.004175,7,48.390717
69.534062,7,48.414873
1265.086945,7,48.436539
476.700217,7,48.457193
531.932671,7,48.477656
745.726107,7,48.506311
562.725515,7,48.530872
543.048247,7,48.551992
157.038928,7,48.578428
309.478564,7,48.599408
849.414874,7,48.629095
212.49325,7,48.646095
989.871956,7,48.661155
676.640497,7,48.676523
751.038321,7,53.795883
265.002978,7,53.812147
-82.652625,7,53.834365
885.956633,7,53.851597
-276.253441,7,53.866572
467.524612,7,53.883507
860.848732,7,53.900359
482.335755,7,53.914539
483.38236,7,53.930225
896.008527,7,53.951236
-29.925705,7,53.968154
1085.872455,7,53.983109
1094.374815,7,53.999917
936.171832,7,54.016065
122.440538,7,54.031757
-38.661649,7,54.053433
830.671286,7,54.071902
836.656582,7,54.087034
311.103914,7,54.106793
160.033565,7,54.126631
1091.428592,7,54.153214
60.943473,7,54.179873
393.198577,7,54.198325
108.986795,7,54.216477
1263.542725,7,54.234362
771.234237,7,54.250448
806.653703,7,54.265698
1021.649376,7,54.283031
644.17815,7,54.297957
186.189141,7,54.316022
605.254595,7,54.336168
216.461127,7,54.353098
345.140446,7,54.369923
287.127228,7,54.397026
430.892773,7,54.417104
1410.70322,7,54.437426
1092.099559,7,54.455105
674.307922,7,54.472157
680.734982,7,54.490127
49.426982,7,54.515642
479.102739,7,54.534387
1083.042591,7,54.559554
406.657037,7,54.583396
299.004355,7,54.605574
444.077995,7,54.632396
801.201621,7,54.664247
1309.378576,7,54.686118
1017.731549,7,54.708973
1447.883597,7,54.7304
527.051722,7,54.762435
431.873943,7,54.784165
1076.950428,7,54.807068
56.234451,7,54.831574
447.669749,7,54.857747
183.771196,7,54.880364
740.669726,7,54.896495
1233.888175,7,54.913168
476.519732,7,54.930812
122.354571,7,54.945464
545.858109,7,54.961791
1251.227277,7,54.98132
644.396332,7,54.997345
865.198351,7,55.015027
435.659605,7,55.031079
695.345783,7,55.046269
103.729086,7,55.063508
788.363385,7,55.080703
230.970486,7,55.101983
1712.836066,7,55.118895
1086.994233,7,55.137993
360.804638,7,55.154791
609.939483,7,55.172237
377.460734,7,55.189664
454.838148,7,55.212067
129.795651,7,55.228157
922.085129,7,55.244806
1343.584284,7,55.260404
210.087161,7,55.277827
-88.904573,7,55.29261
1392.811999,7,55.312459
528.489859,7,55.329639
655.466743,7,55.345448
491.923433,7,55.361686
870.359815,7,55.377951
961.78118,7,55.39501
387.822274,7,55.417989
410.891588,7,55.435005
829.090589,7,55.452502
291.851331,7,55.469763
990.036597,7,55.485963
846.145531,7,55.502172
822.383598,7,55.519465
145.932899,7,55.540553
731.214309,7,55.556716
1205.925336,7,55.574579
506.259633,7,55.590926
1093.279477,7,55.605603
717.236209,7,55.621619
761.116866,7,55.641435
311.881873,7,55.658526
872.668933,7,55.675717
611.340056,7,55.691518
795.422457,7,55.707518
320.603313,7,55.722454
27.284767,7,55.739321
582.957597,7,55.761762
290.115587,7,55.780422
357.533599,7,55.799449
286.865322,7,55.815809
410.781343,7,55.829425
382.269628,7,55.84579
600.693697,7,55.866643
1140.768197,7,55.884964
428.754774,7,55.901149
605.630327,7,55.91455
199.563444,7,55.932051
453.370688,7,55.948604
-28.868574,7,55.965796
1131.459576,7,55.987599
89.162429,7,56.004088
510.766007,7,56.020408
699.627919,7,56.034785
265.379228,7,56.051996
450.29009,7,56.063289
545.402676,7,56.08115
950.350639,7,56.103011
836.230321,7,56.120112
206.561069,7,56.135252
494.446953,7,56.150974
217.298786,7,56.16958
749.908455,7,56.185228
61.111522,7,56.20119
676.346192,7,56.221559
572.092969,7,56.237077
909.430354,7,56.255327
591.999128,7,56.27184
255.84509,7,56.287674
884.057641,7,56.310919
206.598302,7,56.32852
401.214039,7,56.347029
831.548486,7,56.364802
817.217392,7,56.379657
929.360077,7,56.394491
987.072225,7,56.41006
594.5158,7,56.432716
190.355869,7,56.449369
754.014297,7,56.465815
1167.397277,7,56.482115
1255.776787,7,56.499199
630.486665,7,56.515349
751.370916,7,56.537041
642.566751,7,56.552407
1391.610963,7,56.570912
55.367891,7,56.586982
239.761176,7,56.602841
777.383896,7,56.617732
1161.865974,7,56.632797
834.678084,7,56.65456
527.081626,7,56.672851
1035.153989,7,56.688687
526.499774,7,56.702856
562.643821,7,56.718881
557.261607,7,56.737633
523.451489,7,56.752741
921.070345,7,56.782344
554.570876,7,56.805066
333.655978,7,56.826048
160.85528,7,56.846484
938.743061,7,56.869582
468.250036,7,56.895699
1540.621408,7,56.91665
998.196509,7,56.941404
860.172456,7,56.962507
1001.113915,7,56.98264
897.058079,7,57.007198
945.106105,7,57.026325
627.85381,7,57.045298
541.088074,7,57.063895
930.539035,7,57.084082
180.325695,7,57.107643
977.028764,7,57.125893
771.049763,7,57.142834
598.561531,7,57.158522
1737.678558,7,57.172699
936.550972,7,57.189599
411.09848,7,57.206698
360.339747,7,57.227751
1040.906588,7,57.243605
664.368681,7,57.261529
916.475946,7,57.281079
467.198608,7,57.298339
390.044731,7,57.315143
718.43787,7,57.337554
1149.395352,7,57.354988
888.089043,7,57.370777
1291.790372,7,57.387401
871.975385,7,57.403407
1147.200262,7,57.421083
433.475531,7,57.44428
1193.286428,7,57.462255
725.403733,7,57.47815
410.744614,7,57.495267
408.964884,7,57.512748
544.663675,7,57.527956
1074.330657,7,57.544424
591.092812,7,57.565239
1564.861204,7,57.583816
1004.484301,7,57.599329
285.936674,7,57.615173
667.059468,7,57.632482
-86.267885,7,57.649525
161.579767,7,57.671482
54.852182,7,57.687186
512.578363,7,57.702914
803.016437,7,57.719399
398.807831,7,57.737585
828.46847,7,57.754115
1236.354497,7,57.776683
283.99388,7,57.793988
557.583387,7,57.810374
1104.948695,7,57.826762
455.5551,7,57.842682
708.771314,7,57.857739
927.312163,7,57.874386
842.465504,7,57.896518
1277.349041,7,57.913938
779.828064,7,57.931776
447.778996,7,57.951202
843.98431,7,57.96956
821.919685,7,57.989238
250.074798,7,58.005701
239.233933,7,58.021224
506.969531,7,58.037336
348.958794,7,58.05667
-67.498803,7,58.07337
290.33548,7,58.087739
507.20439,7,58.106203
80.7597,7,58.124548
615.967964,7,58.139498
-350.478528,7,58.157371
674.720696,7,58.173192
284.587199,7,58.189786
